scenario,v1_mse_perspective-left,v2_mse_perspective-left,variance_spatial_perspective-left,variance_weighted_spatial_perspective-left,variance_spatiotemporal_iou_perspective-left,variance_mse_perspective-left,spatiotemporal_iou_v1_perspective-left,spatiotemporal_iou_v2_perspective-left,spatial_iou_v1_perspective-left,spatial_iou_v2_perspective-left,weighted_spatial_iou_v1_perspective-left,weighted_spatial_iou_v2_perspective-left,v1_mse_perspective-center,v2_mse_perspective-center,variance_spatial_perspective-center,variance_weighted_spatial_perspective-center,variance_spatiotemporal_iou_perspective-center,variance_mse_perspective-center,spatiotemporal_iou_v1_perspective-center,spatiotemporal_iou_v2_perspective-center,spatial_iou_v1_perspective-center,spatial_iou_v2_perspective-center,weighted_spatial_iou_v1_perspective-center,weighted_spatial_iou_v2_perspective-center,v1_mse_perspective-right,v2_mse_perspective-right,variance_spatial_perspective-right,variance_weighted_spatial_perspective-right,variance_spatiotemporal_iou_perspective-right,variance_mse_perspective-right,spatiotemporal_iou_v1_perspective-right,spatiotemporal_iou_v2_perspective-right,spatial_iou_v1_perspective-right,spatial_iou_v2_perspective-right,weighted_spatial_iou_v1_perspective-right,weighted_spatial_iou_v2_perspective-right
trimmed-ball-and-block-fall.mp4,"[0.002760516479611397, 0.004787968937307596, 0.0052342195995152, 0.0039900243282318115, 0.003940229769796133, 0.0052585722878575325, 0.005101621150970459, 0.005221085622906685, 0.0054713282734155655, 0.005775606259703636, 0.005001030396670103, 0.0052788094617426395, 0.005393695086240768, 0.0052601792849600315, 0.0049074189737439156, 0.005009514279663563, 0.002558658365160227, 0.004724595695734024, 0.005608538165688515, 0.005158504005521536, 0.005173839163035154, 0.005025443620979786, 0.005050117615610361, 0.004394641146063805, 0.005924244411289692, 0.0052519855089485645, 0.005224734544754028, 0.005250198766589165, 0.004652962554246187, 0.005396201740950346, 0.005501312669366598, 0.0052947974763810635, 0.0053049055859446526, 0.005441222805529833, 0.00410102866590023, 0.003686868818476796, 0.0060127233155071735, 0.005487285554409027, 0.005378635134547949, 0.005921382922679186]","[0.0061815171502530575, 0.005878327880054712, 0.005917745642364025, 0.0046090977266430855, 0.0046006180346012115, 0.006153629627078772, 0.006007505115121603, 0.006157787516713142, 0.006425224710255861, 0.0067266072146594524, 0.005945779848843813, 0.006282588932663202, 0.006389315240085125, 0.006248894147574902, 0.005891939625144005, 0.005776968318969011, 0.003196134464815259, 0.005460995249450207, 0.006514744833111763, 0.006079740356653929, 0.006122314836829901, 0.006012249737977982, 0.005994091276079416, 0.005182062275707722, 0.006791105028241873, 0.006124760955572128, 0.006049302406609058, 0.006073300261050463, 0.005370711907744408, 0.006185701582580805, 0.0063173528760671616, 0.006131171714514494, 0.00612227339297533, 0.006260428112000227, 0.004740116652101278, 0.0042791711166501045, 0.006721674930304289, 0.00624782545492053, 0.006017113104462624, 0.006241843104362488]",0.3527899769399116,0.30651276717109016,"[1.0, 0.34871486289005416, 0.3111341006077848, 0.3251815819284334, 0.32426542128818836, 0.31199622908319585, 0.1952360435772758, 0.03660220994475138, 0.013077593722755012, 0.0033444816053511705, 0.0018867924528301887, 0.003179650238473768, 0.006775067750677507, 0.005188067444876783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006048387096774193, 0.0076103500761035, 0.001597444089456869, 0.0, 0.005050505050505051, 0.0, 0.0, 0.0, 0.0]","[0.004266406875103712, 0.0017278556479141116, 0.0014789658598601818, 0.0016385425115004182, 0.0017102677375078201, 0.0017248147632926702, 0.0016923650400713086, 0.0017172574298456311, 0.0017301886109635234, 0.0017504524439573288, 0.0017729359678924084, 0.001773133291862905, 0.0017837819177657366, 0.0018032403895631433, 0.0017748037353157997, 0.0017132374923676252, 0.0017077805241569877, 0.0017015779158100486, 0.0017326829256489873, 0.0017369904089719057, 0.001743556815199554, 0.0017561116255819798, 0.0017279231688007712, 0.001718918327242136, 0.001672334037721157, 0.001645654090680182, 0.001647013472393155, 0.0016349299112334847, 0.0016456337179988623, 0.001620753901079297, 0.001637131441384554, 0.0016423610504716635, 0.0016256010858342052, 0.0016240375116467476, 0.0016305564204230905, 0.0016341693699359894, 0.0017017400823533535, 0.0016336056869477034, 0.0016921733040362597, 0.0018285800470039248]","[1.0, 0.1770893240911705, 0.15737367100704813, 0.17814473921674787, 0.2305667342430936, 0.16796458726125094, 0.10947487660813982, 0.002559948152948801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007739438890680425, 0.0, 0.0011904345085956374, 3.104722282591822e-05]","[1.0, 0.2644722975007528, 0.09970326409495549, 0.15529801908592192, 0.14031291611185087, 0.08446635788634892, 0.126779567671761, 0.001953309599571532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2495327705097635,0.19879297732260423,0.07376363288264495,0.06238462458893965,"[0.0030438192188739777, 0.004336198326200247, 0.0034840693697333336, 0.003328927792608738, 0.0032769718673080206, 0.0033584951888769865, 0.0033874178770929575, 0.0034067577216774225, 0.0034233646001666784, 0.003591336542740464, 0.004209079314023256, 0.004442220088094473, 0.00459825387224555, 0.0044946009293198586, 0.004678858909755945, 0.004605649504810572, 0.004493457265198231, 0.004760731011629105, 0.004443887621164322, 0.004438324831426144, 0.004447123967111111, 0.004479229915887117, 0.004495167173445225, 0.00449012266471982, 0.004240209236741066, 0.0036420058459043503, 0.004091579467058182, 0.004305948503315449, 0.004274310078471899, 0.004406101536005735, 0.004473281558603048, 0.00448677409440279, 0.004427793901413679, 0.004212047904729843, 0.0026525487191975117, 0.002205295953899622, 0.003371929982677102, 0.00429872190579772, 0.004297688137739897, 0.004222644027322531]","[0.0059850881807506084, 0.0049223462119698524, 0.004307318013161421, 0.004135061986744404, 0.004059102851897478, 0.003915180917829275, 0.003865582402795553, 0.0038985954597592354, 0.003931819926947355, 0.00411174027249217, 0.004619774408638477, 0.004821275360882282, 0.004900708328932524, 0.004744445905089378, 0.004899927880614996, 0.004769309423863888, 0.00474501634016633, 0.005052145570516586, 0.0047196694649755955, 0.0047279889695346355, 0.004693011287599802, 0.004733777139335871, 0.004710799548774958, 0.004655816126614809, 0.0043394435197114944, 0.0036038625985383987, 0.00418128864839673, 0.004413054324686527, 0.004388834815472364, 0.00450963294133544, 0.004569961689412594, 0.00459398003295064, 0.004579195752739906, 0.004395589232444763, 0.0028853733092546463, 0.0028219360392540693, 0.003539643483236432, 0.004563329741358757, 0.004554559011012316, 0.0044820248149335384]",0.3402695165473799,0.26447769702151913,"[1.0, 0.3198628353155656, 0.3014054054054054, 0.28751742295183524, 0.24319048483747957, 0.23802620574296068, 0.1651121395514418, 0.03128466829376526, 0.02359882005899705, 0.004901960784313725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002421307506053269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027548209366391185, 0.0, 0.0, 0.0392156862745098, 0.02972972972972973, 0.04154302670623145, 0.04, 0.0]","[0.004263813607394695, 0.0018183772917836905, 0.0015875506214797497, 0.0017664371989667416, 0.0018244421808049083, 0.0018436714308336377, 0.0018311126623302698, 0.0018447160255163908, 0.0018316826317459345, 0.0018461833242326975, 0.001872631604783237, 0.0018899680580943823, 0.0019054868025705218, 0.0019213397754356265, 0.0019333410309627652, 0.0019037456950172782, 0.001899433322250843, 0.0019223266281187534, 0.001952526275999844, 0.0019514807499945164, 0.0019663390703499317, 0.001989548560231924, 0.0019645653665065765, 0.0019492206629365683, 0.0018921219743788242, 0.001832449808716774, 0.0018027391051873565, 0.0018088287906721234, 0.0018174373544752598, 0.001840963028371334, 0.0018799345707520843, 0.0018741422099992633, 0.001853575580753386, 0.0018334040651097894, 0.0018334094202145934, 0.0018300050869584084, 0.001821863348595798, 0.0018078950233757496, 0.001824156497605145, 0.0018307144055142999]","[1.0, 0.11471621371787762, 0.14491348222673414, 0.1544804436660829, 0.149025069637883, 0.12882874205355424, 0.11383202601874881, 0.02301158301158301, 0.0024875621890547263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.011126642437797037, 0.009626396756120965, 0.00923685197177818, 0.011445594230166197, 0.032776664439991096, 0.04763688580882812, 0.0900978204908186, 0.031914893617021274, 0.002839756592292089, 0.003422526446795271, 0.006220138826286847, 0.005039119480175043, 0.005150214592274678, 0.003560185879178534, 0.0016454456415279138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.258947003902452,0.2412548950587407,0.1273230973015322,0.10892914493395833,"[0.0023188567720353603, 0.006241024471819401, 0.008054777979850769, 0.008750815875828266, 0.00919914897531271, 0.009490209631621838, 0.009585091844201088, 0.009851399809122086, 0.009586669504642487, 0.009619825519621372, 0.009668853133916855, 0.009865952655673027, 0.00976270716637373, 0.008570589125156403, 0.008670256473124027, 0.008228454738855362, 0.0081407455727458, 0.00803464651107788, 0.008271908387541771, 0.008915325626730919, 0.009038979187607765, 0.008644652552902699, 0.008500166237354279, 0.008634696714580059, 0.008284368552267551, 0.008725173771381378, 0.009467783384025097, 0.009726857766509056, 0.009372670203447342, 0.00920893345028162, 0.00890268012881279, 0.008430547080934048, 0.00775159103795886, 0.00717291422188282, 0.006925502326339483, 0.006635962054133415, 0.006448796950280666, 0.006314658559858799, 0.006301189307123423, 0.0062887584790587425]","[0.005634716246277094, 0.006377548445016146, 0.007618837058544159, 0.00844425056129694, 0.008894101716578007, 0.009079718962311745, 0.009088548831641674, 0.009251825511455536, 0.009102114476263523, 0.009205950424075127, 0.009200522676110268, 0.00936637632548809, 0.009234597906470299, 0.008233863860368729, 0.008575943298637867, 0.008213108405470848, 0.008108831942081451, 0.007981850765645504, 0.008210613392293453, 0.008797909133136272, 0.008845350705087185, 0.00853713508695364, 0.008568750694394112, 0.008735468611121178, 0.008534644730389118, 0.008715932257473469, 0.009237455204129219, 0.00946990679949522, 0.009161907248198986, 0.00910914596170187, 0.008656923659145832, 0.008416874334216118, 0.00789231900125742, 0.007292975205928087, 0.006982741411775351, 0.006575841922312975, 0.006346029695123434, 0.006238763220608234, 0.006265657022595406, 0.00624787388369441]",0.16416819012797074,0.14050157837694574,"[1.0, 0.11219272369714847, 0.14351617155023827, 0.14207631836431728, 0.1336791865532268, 0.127307005358206, 0.1019713001884331, 0.014806110458284371, 0.013176144244105409, 0.01042654028436019, 0.01948051948051948, 0.0015936254980079682, 0.010407632263660017, 0.006102877070619006, 0.0, 0.002881844380403458, 0.03587443946188341, 0.03504043126684636, 0.010101010101010102, 0.022128556375131718, 0.007583965330444204, 0.026022304832713755, 0.018641810918774968, 0.01038961038961039, 0.0, 0.0017331022530329288, 0.0, 0.0, 0.009422850412249705, 0.0, 0.007547169811320755, 0.0, 0.0, 0.006734006734006734, 0.004668534080298786, 0.016149068322981366, 0.01584786053882726, 0.017214397496087636, 0.0223463687150838, 0.0]","[0.005647290498018265, 0.002068673027679324, 0.0018510865047574043, 0.002032306743785739, 0.0021465225145220757, 0.0021802468691021204, 0.0021596725564450026, 0.0021213984582573175, 0.0020805513486266136, 0.0021226517856121063, 0.0021727285347878933, 0.002172070788219571, 0.0022085884120315313, 0.0022358240094035864, 0.00223111012019217, 0.002210679231211543, 0.0022125428076833487, 0.0022300700657069683, 0.002268507145345211, 0.0022752233780920506, 0.002300746738910675, 0.0022827107459306717, 0.0022864488419145346, 0.002275030594319105, 0.0022082114592194557, 0.002146125538274646, 0.002097983378916979, 0.0020953426137566566, 0.0021221658680588007, 0.0021133890841156244, 0.002141346922144294, 0.002124119084328413, 0.0020938694942742586, 0.0020843748934566975, 0.0020791110582649708, 0.0020900974050164223, 0.0020799278281629086, 0.002075414638966322, 0.0020943109411746264, 0.0020773280411958694]","[1.0, 0.1693474471182359, 0.19835470764291804, 0.1667744246596886, 0.13885460856151177, 0.11595236259924459, 0.08001343767291123, 0.01637232858171975, 0.004803782025213502, 0.0024577082668368975, 0.0017750911533294953, 0.0016799193638705342, 0.00035825173155003585, 0.0, 0.00025603426203942925, 0.00024069319640564828, 0.0011457892245995964, 0.0014129881874187533, 0.0, 0.0009854158454867955, 0.0, 0.0009660169052958427, 0.0013151064197958124, 0.00013044187184086092, 0.0006160344979318842, 0.0002095008641910648, 0.0, 0.0, 0.0017663095649502745, 0.0, 0.0, 0.0, 0.0, 0.00013892426312255436, 0.00025285870817295535, 0.002122254734878935, 0.0022483042451032697, 0.007384376214535562, 0.0008999820003599928, 0.0002592240559923961]","[1.0, 0.037344757453805874, 0.07194170771756979, 0.10527900797165633, 0.12907911493155047, 0.10833795892474823, 0.0790395898832529, 0.02329185767299716, 0.004453089010595281, 0.0012269542475218753, 0.0012599951538647927, 0.0, 0.0, 0.0, 0.00016068313286199615, 0.0028625954198473282, 0.004355100634811279, 0.005329389770919947, 0.0031150667514303876, 0.005491505828703555, 0.006154972219449713, 0.004736610616774368, 0.004356705241660994, 0.0019389865563598759, 0.00307152259763054, 0.0038859423410176966, 0.0063169848818226985, 0.0024363094112952346, 0.0011272880125339142, 0.0019711424741780336, 0.0026873120481156823, 0.006846648805843695, 0.011200224472139734, 0.011290100509431364, 0.013939595087952207, 0.012074608369610117, 0.009483667017913594, 0.0037996840712120564, 0.0, 0.0]",0.1465600355986255,0.10062729716742211,0.053843207611828967,0.04244164178302487
trimmed-ball-behind-rotating-paper.mp4,"[0.0006045990739949048, 0.0021934001706540585, 0.0043052495457232, 0.0057257902808487415, 0.0061826747842133045, 0.007973860949277878, 0.009410272352397442, 0.011286156252026558, 0.012174105271697044, 0.013494406826794147, 0.014679592102766037, 0.016093112528324127, 0.017292119562625885, 0.01832704059779644, 0.0188746377825737, 0.01975635439157486, 0.019705580547451973, 0.019883140921592712, 0.020140575245022774, 0.020653773099184036, 0.020800495520234108, 0.021045153960585594, 0.02135957032442093, 0.022184297442436218, 0.021452825516462326, 0.018131278455257416, 0.018357038497924805, 0.01965484209358692, 0.02098727412521839, 0.017261093482375145, 0.016987498849630356, 0.01681768335402012, 0.016594162210822105, 0.0165569968521595, 0.016251426190137863, 0.016022728756070137, 0.016329705715179443, 0.016927873715758324, 0.017677368596196175, 0.01816488988697529]","[0.0006045990739949048, 0.0021934001706540585, 0.0043052495457232, 0.0057257902808487415, 0.0061826747842133045, 0.007973860949277878, 0.009410272352397442, 0.011286156252026558, 0.012174105271697044, 0.013494406826794147, 0.014679592102766037, 0.016093112528324127, 0.017292119562625885, 0.01832704059779644, 0.0188746377825737, 0.01975635439157486, 0.019705580547451973, 0.019883140921592712, 0.020140575245022774, 0.020653773099184036, 0.020800495520234108, 0.021045153960585594, 0.02135957032442093, 0.022184297442436218, 0.021452825516462326, 0.018131278455257416, 0.018357038497924805, 0.01965484209358692, 0.02098727412521839, 0.017261093482375145, 0.016987498849630356, 0.01681768335402012, 0.016594162210822105, 0.0165569968521595, 0.016251426190137863, 0.016022728756070137, 0.016329705715179443, 0.016927873715758324, 0.017677368596196175, 0.01816488988697529]",1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0011861756618321022, 0.01497672535923902, 0.055115188720612544, 0.05011619682732141, 0.022170542635658916, 0.012197725124264324, 0.011458428820240169, 0.007889782134425151, 0.010692416391898257, 0.009083095675274447, 0.006439299347151368, 0.004062702236283886, 0.005959175451554421, 0.01254919181853497, 0.0096, 0.0020982860728713183, 0.009565810217734031, 0.013572723609991942, 0.015876337195616354, 0.014211466623355531, 0.021588492808005004, 0.03789253033417987, 0.020595928921494935, 0.028116270290675725, 0.03050205564748631, 0.017716220965526056, 0.0115527038787734, 0.01606975129660636, 0.00851353252966837, 0.0015985007165692866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0011861756618321022, 0.01497672535923902, 0.055115188720612544, 0.05011619682732141, 0.022170542635658916, 0.012197725124264324, 0.011458428820240169, 0.007889782134425151, 0.010692416391898257, 0.009083095675274447, 0.006439299347151368, 0.004062702236283886, 0.005959175451554421, 0.01254919181853497, 0.0096, 0.0020982860728713183, 0.009565810217734031, 0.013572723609991942, 0.015876337195616354, 0.014211466623355531, 0.021588492808005004, 0.03789253033417987, 0.020595928921494935, 0.028116270290675725, 0.03050205564748631, 0.017716220965526056, 0.0115527038787734, 0.01606975129660636, 0.00851353252966837, 0.0015985007165692866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3820070762302991,0.3820070762302991,0.18442126964380506,0.18442126964380506,"[0.0005306049133650959, 0.001216418924741447, 0.001765657332725823, 0.0025173297617584467, 0.003233350347727537, 0.004507675766944885, 0.00531235383823514, 0.005892426241189241, 0.007072879932820797, 0.009414070285856724, 0.011704524978995323, 0.01487169973552227, 0.017155352979898453, 0.018858153373003006, 0.02004316635429859, 0.0204018447548151, 0.019893864169716835, 0.01937892846763134, 0.019064730033278465, 0.018152980133891106, 0.018012981861829758, 0.01984562911093235, 0.020956283435225487, 0.021715734153985977, 0.02170371264219284, 0.022014210000634193, 0.022263696417212486, 0.022175228223204613, 0.020238537341356277, 0.019020238891243935, 0.018562018871307373, 0.018314635381102562, 0.017866089940071106, 0.017602771520614624, 0.01719209924340248, 0.017095129936933517, 0.017157644033432007, 0.017270009964704514, 0.017340967431664467, 0.01727472059428692]","[0.0005306049133650959, 0.001216418924741447, 0.001765657332725823, 0.0025173297617584467, 0.003233350347727537, 0.004507675766944885, 0.00531235383823514, 0.005892426241189241, 0.007072879932820797, 0.009414070285856724, 0.011704524978995323, 0.01487169973552227, 0.017155352979898453, 0.018858153373003006, 0.02004316635429859, 0.0204018447548151, 0.019893864169716835, 0.01937892846763134, 0.019064730033278465, 0.018152980133891106, 0.018012981861829758, 0.01984562911093235, 0.020956283435225487, 0.021715734153985977, 0.02170371264219284, 0.022014210000634193, 0.022263696417212486, 0.022175228223204613, 0.020238537341356277, 0.019020238891243935, 0.018562018871307373, 0.018314635381102562, 0.017866089940071106, 0.017602771520614624, 0.01719209924340248, 0.017095129936933517, 0.017157644033432007, 0.017270009964704514, 0.017340967431664467, 0.01727472059428692]",1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.00217791924945552, 0.005584600760456274, 0.006364110589462702, 0.043542378143433716, 0.06348079244479159, 0.0711864406779661, 0.04082348226808255, 0.04371507889095829, 0.029185744504243983, 0.05023461742223568, 0.05488440743771157, 0.06048909597198864, 0.061873703675937725, 0.0721035741949762, 0.10722473378612903, 0.1339566310496543, 0.1921221236863695, 0.20807935401156122, 0.23259511221207527, 0.11652515153992596, 0.10092021320021927, 0.08890507404709881, 0.07883119347289862, 0.06587712805329386, 0.02983081032947462, 0.03861744983393739, 0.0398068669527897, 0.033180021660548266, 0.03589622269537103, 0.03000444642063139, 0.0013656114214773433, 0.005015833391119432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.00217791924945552, 0.005584600760456274, 0.006364110589462702, 0.043542378143433716, 0.06348079244479159, 0.0711864406779661, 0.04082348226808255, 0.04371507889095829, 0.029185744504243983, 0.05023461742223568, 0.05488440743771157, 0.06048909597198864, 0.061873703675937725, 0.0721035741949762, 0.10722473378612903, 0.1339566310496543, 0.1921221236863695, 0.20807935401156122, 0.23259511221207527, 0.11652515153992596, 0.10092021320021927, 0.08890507404709881, 0.07883119347289862, 0.06587712805329386, 0.02983081032947462, 0.03861744983393739, 0.0398068669527897, 0.033180021660548266, 0.03589622269537103, 0.03000444642063139, 0.0013656114214773433, 0.005015833391119432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5874580407194787,0.5874580407194787,0.2582188333543726,0.2582188333543726,"[0.0005176592385396361, 0.0014360410859808326, 0.0023218421265482903, 0.0033757081255316734, 0.004685144871473312, 0.006050159689038992, 0.007365679368376732, 0.008568829856812954, 0.010734658688306808, 0.014765549451112747, 0.019383911043405533, 0.023328354582190514, 0.02712179347872734, 0.03007657080888748, 0.0317397266626358, 0.03184277191758156, 0.031273480504751205, 0.03159114718437195, 0.03204900026321411, 0.033333104103803635, 0.033867739140987396, 0.035901397466659546, 0.03813114017248154, 0.03807760775089264, 0.03821995109319687, 0.038052793592214584, 0.03743385523557663, 0.03744381666183472, 0.036972712725400925, 0.036680955439805984, 0.03570050373673439, 0.03461603447794914, 0.03285835683345795, 0.031408220529556274, 0.02958538383245468, 0.028595099225640297, 0.02609860710799694, 0.022715019062161446, 0.02074795588850975, 0.019074488431215286]","[0.0005176592385396361, 0.0014360410859808326, 0.0023218421265482903, 0.0033757081255316734, 0.004685144871473312, 0.006050159689038992, 0.007365679368376732, 0.008568829856812954, 0.010734658688306808, 0.014765549451112747, 0.019383911043405533, 0.023328354582190514, 0.02712179347872734, 0.03007657080888748, 0.0317397266626358, 0.03184277191758156, 0.031273480504751205, 0.03159114718437195, 0.03204900026321411, 0.033333104103803635, 0.033867739140987396, 0.035901397466659546, 0.03813114017248154, 0.03807760775089264, 0.03821995109319687, 0.038052793592214584, 0.03743385523557663, 0.03744381666183472, 0.036972712725400925, 0.036680955439805984, 0.03570050373673439, 0.03461603447794914, 0.03285835683345795, 0.031408220529556274, 0.02958538383245468, 0.028595099225640297, 0.02609860710799694, 0.022715019062161446, 0.02074795588850975, 0.019074488431215286]",1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00555879628041039, 0.004484421172689097, 0.01445986496624156, 0.04862588523300207, 0.04701906081307027, 0.05513964702137442, 0.06196880830152788, 0.07819752520122757, 0.09824899730220439, 0.1119734645652221, 0.12349048491419598, 0.12232467404881198, 0.09223944229993662, 0.16512527540093253, 0.2128219878555449, 0.1968897605170842, 0.16244845623697746, 0.10017748513053963, 0.10139010140353233, 0.08919728482740295, 0.05680063688121201, 0.05005811390325037, 0.04903751377051081, 0.03554179767268484, 0.012841722494308037, 0.01090407177363699, 0.019258246878300304, 0.019653268893963242, 0.011644947468097579, 0.016509709531932794, 0.022906062008329477, 0.020358778183504317]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00555879628041039, 0.004484421172689097, 0.01445986496624156, 0.04862588523300207, 0.04701906081307027, 0.05513964702137442, 0.06196880830152788, 0.07819752520122757, 0.09824899730220439, 0.1119734645652221, 0.12349048491419598, 0.12232467404881198, 0.09223944229993662, 0.16512527540093253, 0.2128219878555449, 0.1968897605170842, 0.16244845623697746, 0.10017748513053963, 0.10139010140353233, 0.08919728482740295, 0.05680063688121201, 0.05005811390325037, 0.04903751377051081, 0.03554179767268484, 0.012841722494308037, 0.01090407177363699, 0.019258246878300304, 0.019653268893963242, 0.011644947468097579, 0.016509709531932794, 0.022906062008329477, 0.020358778183504317]",0.42945083000574963,0.42945083000574963,0.18434422390707694,0.18434422390707694
